[2023-11-20 13:48:43,606][numexpr.utils][INFO] - Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[2023-11-20 13:48:43,607][numexpr.utils][INFO] - NumExpr defaulting to 8 threads.
[2023-11-20 17:35:21,382][PML][INFO] - running k-nn with k=51
[2023-11-20 17:35:21,382][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:35:21,934][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:35:21,934][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:35:22,822][PML][INFO] - TRAINING EPOCH 592
[2023-11-20 17:35:40,448][PML][INFO] - Evaluating epoch 592
[2023-11-20 17:35:40,449][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:35:44,285][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:35:44,287][PML][INFO] - running k-nn with k=51
[2023-11-20 17:35:44,287][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:35:44,755][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:35:44,756][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:35:45,504][PML][INFO] - TRAINING EPOCH 593
[2023-11-20 17:36:04,035][PML][INFO] - Evaluating epoch 593
[2023-11-20 17:36:04,036][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:36:07,790][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:36:07,791][PML][INFO] - running k-nn with k=51
[2023-11-20 17:36:07,791][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:08,343][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:36:08,343][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:09,221][PML][INFO] - TRAINING EPOCH 594
[2023-11-20 17:36:27,436][PML][INFO] - Evaluating epoch 594
[2023-11-20 17:36:27,437][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:36:31,371][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:36:31,373][PML][INFO] - running k-nn with k=51
[2023-11-20 17:36:31,373][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:31,913][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:36:31,913][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:32,802][PML][INFO] - TRAINING EPOCH 595
[2023-11-20 17:36:50,029][PML][INFO] - Evaluating epoch 595
[2023-11-20 17:36:50,031][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:36:54,169][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:36:54,171][PML][INFO] - running k-nn with k=51
[2023-11-20 17:36:54,171][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:54,729][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:36:54,729][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:36:55,639][PML][INFO] - TRAINING EPOCH 596
[2023-11-20 17:37:13,589][PML][INFO] - Evaluating epoch 596
[2023-11-20 17:37:13,589][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:37:17,425][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:37:17,427][PML][INFO] - running k-nn with k=51
[2023-11-20 17:37:17,427][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:37:18,008][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:37:18,008][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:37:18,912][PML][INFO] - TRAINING EPOCH 597
[2023-11-20 17:37:36,304][PML][INFO] - Evaluating epoch 597
[2023-11-20 17:37:36,304][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:37:39,970][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:37:39,972][PML][INFO] - running k-nn with k=51
[2023-11-20 17:37:39,972][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:37:40,540][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:37:40,540][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:37:41,407][PML][INFO] - TRAINING EPOCH 598
[2023-11-20 17:37:59,066][PML][INFO] - Evaluating epoch 598
[2023-11-20 17:37:59,067][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:38:02,995][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:38:02,996][PML][INFO] - running k-nn with k=51
[2023-11-20 17:38:02,996][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:03,597][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:38:03,598][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:04,522][PML][INFO] - TRAINING EPOCH 599
[2023-11-20 17:38:22,354][PML][INFO] - Evaluating epoch 599
[2023-11-20 17:38:22,355][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:38:26,296][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:38:26,298][PML][INFO] - running k-nn with k=51
[2023-11-20 17:38:26,299][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:26,833][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:38:26,833][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:27,748][PML][INFO] - TRAINING EPOCH 600
[2023-11-20 17:38:45,808][PML][INFO] - Evaluating epoch 600
[2023-11-20 17:38:45,809][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:38:49,785][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:38:49,787][PML][INFO] - running k-nn with k=51
[2023-11-20 17:38:49,788][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:50,321][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:38:50,321][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:38:51,357][PML][INFO] - TRAINING EPOCH 601
[2023-11-20 17:39:09,126][PML][INFO] - Evaluating epoch 601
[2023-11-20 17:39:09,127][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:39:13,132][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:39:13,134][PML][INFO] - running k-nn with k=51
[2023-11-20 17:39:13,134][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:13,716][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:39:13,716][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:14,627][PML][INFO] - TRAINING EPOCH 602
[2023-11-20 17:39:32,271][PML][INFO] - Evaluating epoch 602
[2023-11-20 17:39:32,272][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:39:35,659][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:39:35,661][PML][INFO] - running k-nn with k=51
[2023-11-20 17:39:35,661][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:36,262][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:39:36,262][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:37,180][PML][INFO] - TRAINING EPOCH 603
[2023-11-20 17:39:54,546][PML][INFO] - Evaluating epoch 603
[2023-11-20 17:39:54,547][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:39:58,386][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:39:58,388][PML][INFO] - running k-nn with k=51
[2023-11-20 17:39:58,388][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:58,924][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:39:58,924][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:39:59,825][PML][INFO] - TRAINING EPOCH 604
[2023-11-20 17:40:18,008][PML][INFO] - Evaluating epoch 604
[2023-11-20 17:40:18,008][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:40:21,882][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:40:21,883][PML][INFO] - running k-nn with k=51
[2023-11-20 17:40:21,883][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:40:22,440][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:40:22,440][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:40:23,315][PML][INFO] - TRAINING EPOCH 605
[2023-11-20 17:40:41,000][PML][INFO] - Evaluating epoch 605
[2023-11-20 17:40:41,001][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:40:44,991][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:40:44,994][PML][INFO] - running k-nn with k=51
[2023-11-20 17:40:44,994][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:40:45,517][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:40:45,517][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:40:46,328][PML][INFO] - TRAINING EPOCH 606
[2023-11-20 17:41:04,750][PML][INFO] - Evaluating epoch 606
[2023-11-20 17:41:04,751][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:41:08,081][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:41:08,083][PML][INFO] - running k-nn with k=51
[2023-11-20 17:41:08,083][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:08,593][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:41:08,593][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:09,413][PML][INFO] - TRAINING EPOCH 607
[2023-11-20 17:41:27,259][PML][INFO] - Evaluating epoch 607
[2023-11-20 17:41:27,260][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:41:31,190][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:41:31,192][PML][INFO] - running k-nn with k=51
[2023-11-20 17:41:31,192][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:31,733][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:41:31,733][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:32,558][PML][INFO] - TRAINING EPOCH 608
[2023-11-20 17:41:50,208][PML][INFO] - Evaluating epoch 608
[2023-11-20 17:41:50,209][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:41:53,697][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:41:53,699][PML][INFO] - running k-nn with k=51
[2023-11-20 17:41:53,699][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:54,277][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:41:54,277][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:41:55,091][PML][INFO] - TRAINING EPOCH 609
[2023-11-20 17:42:12,376][PML][INFO] - Evaluating epoch 609
[2023-11-20 17:42:12,377][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:42:15,803][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:42:15,804][PML][INFO] - running k-nn with k=51
[2023-11-20 17:42:15,805][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:42:16,334][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:42:16,334][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:42:17,190][PML][INFO] - TRAINING EPOCH 610
[2023-11-20 17:42:34,347][PML][INFO] - Evaluating epoch 610
[2023-11-20 17:42:34,348][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:42:38,487][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:42:38,490][PML][INFO] - running k-nn with k=51
[2023-11-20 17:42:38,490][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:42:38,987][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:42:38,987][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:42:39,829][PML][INFO] - TRAINING EPOCH 611
[2023-11-20 17:42:57,361][PML][INFO] - Evaluating epoch 611
[2023-11-20 17:42:57,362][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:43:01,081][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:43:01,083][PML][INFO] - running k-nn with k=51
[2023-11-20 17:43:01,083][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:01,625][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:43:01,625][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:02,571][PML][INFO] - TRAINING EPOCH 612
[2023-11-20 17:43:20,385][PML][INFO] - Evaluating epoch 612
[2023-11-20 17:43:20,386][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:43:23,900][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:43:23,902][PML][INFO] - running k-nn with k=51
[2023-11-20 17:43:23,902][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:24,457][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:43:24,457][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:25,321][PML][INFO] - TRAINING EPOCH 613
[2023-11-20 17:43:42,922][PML][INFO] - Evaluating epoch 613
[2023-11-20 17:43:42,923][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:43:46,692][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:43:46,694][PML][INFO] - running k-nn with k=51
[2023-11-20 17:43:46,694][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:47,227][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:43:47,227][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:43:48,075][PML][INFO] - TRAINING EPOCH 614
[2023-11-20 17:44:05,546][PML][INFO] - Evaluating epoch 614
[2023-11-20 17:44:05,547][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:44:09,034][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:44:09,036][PML][INFO] - running k-nn with k=51
[2023-11-20 17:44:09,036][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:09,551][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:44:09,551][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:10,410][PML][INFO] - TRAINING EPOCH 615
[2023-11-20 17:44:26,933][PML][INFO] - Evaluating epoch 615
[2023-11-20 17:44:26,934][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:44:30,326][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:44:30,327][PML][INFO] - running k-nn with k=51
[2023-11-20 17:44:30,327][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:30,855][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:44:30,855][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:31,693][PML][INFO] - TRAINING EPOCH 616
[2023-11-20 17:44:48,885][PML][INFO] - Evaluating epoch 616
[2023-11-20 17:44:48,886][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:44:52,500][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:44:52,502][PML][INFO] - running k-nn with k=51
[2023-11-20 17:44:52,502][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:53,018][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:44:53,019][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:44:54,096][PML][INFO] - TRAINING EPOCH 617
[2023-11-20 17:45:12,141][PML][INFO] - Evaluating epoch 617
[2023-11-20 17:45:12,142][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:45:15,607][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:45:15,609][PML][INFO] - running k-nn with k=51
[2023-11-20 17:45:15,609][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:45:16,186][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:45:16,187][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:45:17,203][PML][INFO] - TRAINING EPOCH 618
[2023-11-20 17:45:35,081][PML][INFO] - Evaluating epoch 618
[2023-11-20 17:45:35,081][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:45:38,532][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:45:38,533][PML][INFO] - running k-nn with k=51
[2023-11-20 17:45:38,533][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:45:39,033][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:45:39,033][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:45:39,899][PML][INFO] - TRAINING EPOCH 619
[2023-11-20 17:45:57,589][PML][INFO] - Evaluating epoch 619
[2023-11-20 17:45:57,590][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:46:01,197][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:46:01,199][PML][INFO] - running k-nn with k=51
[2023-11-20 17:46:01,200][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:01,739][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:46:01,740][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:02,591][PML][INFO] - TRAINING EPOCH 620
[2023-11-20 17:46:20,592][PML][INFO] - Evaluating epoch 620
[2023-11-20 17:46:20,593][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:46:24,188][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:46:24,190][PML][INFO] - running k-nn with k=51
[2023-11-20 17:46:24,190][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:24,746][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:46:24,746][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:25,634][PML][INFO] - TRAINING EPOCH 621
[2023-11-20 17:46:42,776][PML][INFO] - Evaluating epoch 621
[2023-11-20 17:46:42,776][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:46:46,160][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:46:46,162][PML][INFO] - running k-nn with k=51
[2023-11-20 17:46:46,162][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:46,672][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:46:46,673][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:46:47,470][PML][INFO] - TRAINING EPOCH 622
[2023-11-20 17:47:04,987][PML][INFO] - Evaluating epoch 622
[2023-11-20 17:47:04,988][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:47:08,849][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:47:08,851][PML][INFO] - running k-nn with k=51
[2023-11-20 17:47:08,851][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:47:09,316][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:47:09,316][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:47:10,121][PML][INFO] - TRAINING EPOCH 623
[2023-11-20 17:47:27,954][PML][INFO] - Evaluating epoch 623
[2023-11-20 17:47:27,954][PML][INFO] - Getting embeddings for the val split
[2023-11-20 17:47:31,438][PML][INFO] - Computing accuracy for the val split w.r.t ['val']
[2023-11-20 17:47:31,440][PML][INFO] - running k-nn with k=51
[2023-11-20 17:47:31,440][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:47:32,023][PML][INFO] - running k-means clustering with k=48
[2023-11-20 17:47:32,023][PML][INFO] - embedding dimensionality is 128
[2023-11-20 17:47:32,913][PML][INFO] - TRAINING EPOCH 624
[2023-11-20 17:47:50,650][PML][INFO] - Evaluating epoch 624
[2023-11-20 17:47:50,651][PML][INFO] - Getting embeddings for the val split
